16.1507 -1.90969 0.149627 -16.029
15.8533 1.62896 -0.942094 -15.7406
667.078 -0.630201 1.73602 -667.075
4.16342 1.59106 -0.89387 -3.74213
3.16242 1.47014 1.00164 -2.61464
4.27557 1.51747 -0.917932 -3.8904
3.9917 1.46334 -0.969342 -3.58506
3.94216 1.44952 -0.913784 -3.55029
17.4105 -1.45989 0.887583 -17.301
16.6146 -1.62583 -0.418943 -16.5289
4.09145 -1.59946 0.478729 -3.702
4.59184 -0.085477 1.59897 -4.2752
4.00639 0.559954 1.44819 -3.69328
16.9059 -1.3384 0.768092 -16.8347
2.539 1.05454 1.12354 -1.95665
5.55844 -1.50549 -0.250339 -5.343
3.77749 0.560532 1.40467 -3.46152
4.68772 0.97951 1.13566 -4.34082
2.53239 -1.40681 0.50287 2.03998
1323.48 -1.47497 -0.146146 -1323.48
4.01589 0.557678 1.36812 -3.73165
3.4631 -0.40707 1.39945 -3.10246
3.89223 0.974632 -1.08199 -3.57507
3.04997 -1.24137 0.71153 -2.69352
1.51158 1.26925 -0.592661 -0.550577
3.04426 -1.2311 0.663398 -2.70198
3.82514 1.20076 -0.714028 -3.55817
7.6722 -1.31082 -0.459452 -7.54413
6.62636 0.166666 1.3758 -6.47832
2.87923 0.584746 -1.25521 2.52052
28.1253 -0.373901 -1.33112 -28.0756
2.26969 0.747136 -1.14661 1.8053
6.84944 -1.18612 -0.673145 6.64621
3.6534 0.594346 1.22516 -3.39014
49.9947 -0.801285 -1.04064 49.9774
2.89417 1.11388 -0.679602 -2.58334
4.59183 -1.27703 -0.250747 -4.40355
2.22446 0.990912 0.825096 -1.8126
18.3617 -1.27362 -0.0790335 -18.3167
1.3123 1.23529 0.073509 -0.436806
2.34663 0.36522 -1.18127 1.99447
1.83999 0.429927 -1.14379 1.37567
2.13754 1.0545 0.584217 -1.76516
5.27742 -1.15999 -0.275423 -5.14098
5.01255 -1.17192 -0.213779 -4.86694
1.74105 0.312043 -1.14325 1.26782
5.82254 -1.17215 -0.0854213 -5.7027
3.20246 0.70721 0.930848 -2.97819
1.166 1.14888 -0.199108 -0.00157334
1.20337 -0.753964 -0.864097 0.336897
21.0785 -1.11874 0.239233 21.0469
13.3046 -0.806355 -0.797426 13.2468
3.10397 0.341992 1.07314 -2.89241
1.14616 1.11214 0.108713 -0.213351
7.47601 0.634387 0.916177 -7.39117
406.499 -0.0860166 -1.10365 406.496
3.3397 -0.949083 0.551874 -3.15409
10.6088 -1.08693 0.0754153 -10.5518
1.58074 -0.750473 0.760425 1.15664
15.9583 -1.01792 -0.252477 -15.916
8.89758 -1.02866 -0.198237 -8.83459
1.05761 0.93555 -0.469311 0.0595613
2.23651 -0.774845 0.65196 -1.98924
1.91159 0.77661 -0.615056 -1.62889
2.11549 0.876838 0.444203 -1.86807
1.56686 0.75831 0.558528 -1.25223
2.40326 -0.591233 0.725955 2.00407
28.2998 0.144265 0.91789 -28.2842
1.9527 -0.516044 0.761209 -1.71692
1.66157 -0.672943 -0.624972 1.37764
44.4144 0.899512 0.0670836 44.4025
5.39931 -0.825958 -0.360964 -5.32171
0.914469 0.858604 0.19718 -0.245301
6.69919 -0.861416 -0.172924 -6.63986
74.9399 -0.702939 -0.525888 74.9347
1.81033 0.773103 -0.384781 -1.59108
13.09 -0.826033 0.204928 -13.0616
352.916 -0.724111 0.444429 -352.913
423.212 0.816262 -0.19917 -423.211
1.3497 0.534489 -0.647243 -1.04767
0.961449 0.712617 -0.433295 0.457535
3.6144 -0.821875 -0.135355 -3.51711
14.4912 -0.210533 0.793743 14.4593
3.27772 -0.805244 -0.151064 -3.17368
21.0729 -0.622446 -0.495599 -21.0369
0.990812 -0.78624 -0.114586 -0.575262
0.938533 -0.756209 0.229876 0.0920552
0.922466 0.631824 0.468184 -0.461591
0.988095 0.230688 0.735878 0.601762
3182.39 -0.702516 -0.317725 3182.39
186.574 0.330473 -0.693651 186.572
2.03598 0.689674 -0.332816 -1.88648
1.28749 0.261619 -0.708176 1.04291
13.2602 -0.752348 0.0552761 -13.238
1.89553 -0.402951 0.636077 1.464
3.74387 -0.725762 -0.172955 -3.66878
1.61622 0.551816 0.501772 -1.43384
1.64588 -0.61861 -0.406817 1.4633
1.67482 0.662136 0.317959 1.50516
157.83 0.722712 0.0457482 -157.826
1.23527 0.551794 0.452081 -1.00849
2.37809 0.573317 -0.417237 -2.26563
38.2638 -0.141106 -0.691258 38.257
2.09171 0.412687 -0.543766 -1.97718
2.79527 -0.679219 0.0272241 -2.71136
0.742531 -0.459447 -0.487651 0.288058
1.71442 0.260872 0.611067 -1.58043
0.732443 0.651271 -0.0808047 -0.293784
0.722761 -0.24198 -0.609627 0.269635
1.1784 0.501684 0.417271 -0.971257
0.656579 0.543053 0.33874 -0.0443326
1.02624 0.511477 -0.376052 0.794149
0.823429 -0.4394 -0.449881 0.197305
342.798 -0.60209 -0.17917 -342.796
11.8773 -0.626762 0.00506845 -11.8599
5.79125 0.483215 0.398539 5.75558
2.48962 -0.611707 -0.102904 -2.41111
1.44641 0.617533 0.0520401 1.29945
0.631455 -0.616821 -0.0491604 0.125897
0.683502 -0.584257 0.166535 0.280365
1.74768 0.593293 0.124629 -1.56308
19.1138 -0.533473 0.279174 19.1038
0.618924 0.109434 0.588064 0.0761043
0.606194 0.412777 0.432365 0.100732
1.96196 0.444928 -0.393802 -1.86982
16.0854 -0.35787 -0.471522 16.0739
55.117 0.54495 0.221896 -55.1117
2.11187 0.506024 0.298987 -2.02363
0.886393 0.493885 0.314486 -0.665484
10.6361 -0.575802 0.0896805 -10.6192
42.1681 -0.574984 0.0839689 -42.1612
7.32674 -0.558668 0.1509 -7.30385
1.54251 0.108061 0.566399 -1.43068
1.07766 0.488698 0.299951 -0.912441
7.84438 0.356831 -0.448636 -7.82216
0.590712 -0.301373 -0.482033 -0.160496
1.54198 -0.543462 0.16499 1.42677
121.74 -0.124962 0.550476 -121.739
9.23397 -0.497455 -0.266244 9.20327
5.317 -0.553937 0.0142704 -5.2862
73.9986 -0.550296 0.0598372 -73.9965
0.91614 0.247879 -0.493339 0.731084
2.04657 0.401149 -0.372075 -1.97207
0.69675 -0.429778 -0.333649 0.412249
5.57779 -0.534328 0.0711758 -5.55169
13.2038 -0.519646 0.0940791 -13.1925
0.726559 0.430524 0.304342 -0.480034
1.24486 -0.162185 -0.493344 1.01801
0.584948 -0.125202 -0.500654 0.23739
1.56154 0.495152 -0.145235 -1.47381
87.2801 -0.44049 -0.256908 -87.2785
9.58964 0.50491 0.069263 9.57507
13.0811 -0.491883 0.133236 -13.0619
4.48084 0.42804 -0.26674 -4.45017
3.41573 0.0901064 0.485602 3.37695
0.622213 0.489494 -0.0142477 -0.357577
3.8751 -0.482402 0.0640425 3.72817
1.3075 0.484409 0.0271643 -1.21415
1.42367 0.367456 -0.316168 -1.3313
0.666412 -0.349339 0.329595 0.461989
35.5704 0.0858687 -0.470896 -35.5672
1.30942 0.0956538 -0.468677 1.21091
0.766892 0.431303 0.201512 -0.601244
0.715268 0.387344 0.27579 -0.534334
5.17346 0.472564 0.0446 5.15164
2.03401 0.471857 -0.0412824 -1.97316
1.22699 0.43049 0.196539 -1.12342
23.743 0.429037 -0.197485 23.7383
1.08949 0.410333 -0.233854 -0.981802
49.1282 -0.466703 -0.0723648 -49.126
0.869598 0.3449 0.315215 -0.720003
8.5066 -0.195021 0.418713 8.4797
6.09182 -0.229387 0.400552 6.0727
2.24936 0.124648 0.443417 2.14566
1.90826 -0.304164 -0.331353 1.59886
2.79308 -0.331235 0.297065 -2.75388
1.47045 -0.394998 0.195195 -1.40289
0.783874 -0.271936 -0.339063 0.421746
11.5593 -0.417555 -0.116839 11.5512
13.9478 -0.324515 0.280368 -13.9412
1.08037 0.276646 0.323049 -0.98327
0.718152 0.345202 0.241659 -0.581532
133.703 0.412734 -0.0799476 -133.703
2.0939 -0.418842 -0.0296061 2.04661
3.97129 0.326415 -0.260044 3.94683
2.46581 -0.335515 0.245535 -2.4265
1.51261 -0.130079 0.390757 -1.44876
1.76331 -0.406272 0.0351514 1.71551
53.4272 0.119241 0.379007 53.4255
0.571821 0.275823 0.284346 0.388032
6.88768 -0.393669 -0.0310637 6.87493
0.478374 0.240293 -0.310029 0.235592
1.37335 0.198699 -0.335792 -1.30934
7.40724 -0.376263 -0.0806625 7.39723
1.88515 0.381396 -0.0476639 -1.84027
0.499525 -0.199131 0.326018 0.290007
1.38944 -0.193311 0.326428 1.33664
2.12012 -0.358942 0.120003 -2.08139
23.7625 0.0693827 -0.3637 23.7411
0.692041 0.297715 -0.219559 -0.567979
0.432848 0.223785 0.292654 0.227224
1.11698 0.242747 0.269165 1.05654
0.411363 0.357384 -0.0477448 -0.198034
11.1188 -0.0826911 -0.350403 11.1129
8.82331 -0.34631 0.0980889 8.76575
1.59989 -0.328469 0.144701 1.55911
0.47486 -0.0649554 0.351665 -0.279509
1.19732 -0.195972 0.298033 1.14295
0.934279 0.289901 -0.199575 -0.854122
5.90466 0.328853 0.118275 5.89265
0.397978 0.196859 -0.286906 -0.133559
21.6311 -0.0283122 -0.346206 -21.6283
0.600674 0.236346 0.250708 -0.492032
35.5907 0.193401 0.283199 -35.5856
3.28135 0.335031 -0.0731659 3.26339
3.24172 0.278838 0.189741 3.22111
1.13004 -0.30051 0.151696 1.06967
0.544149 0.32439 0.0845484 -0.428627
0.598917 0.3237 0.0864859 -0.496428
0.502046 0.297607 -0.150334 0.348425
1.51648 -0.252834 0.213307 -1.47997
99.0709 0.202413 -0.259111 -99.0703
2.18591 -0.269134 0.188731 -2.15654
0.482549 -0.182627 0.267777 0.329115
0.613276 0.322898 -0.0098089 -0.521294
0.321383 0.294342 -0.117102 -0.0541943
41.4027 0.316159 -0.00969903 41.4013
0.363094 0.0476615 -0.308105 0.18611
1.01984 0.133481 0.28114 -0.97119
2.09135 0.302562 -0.0611715 -2.00768
3.95221 -0.207086 0.224305 -3.93793
2.41616 -0.302466 -0.0162353 -2.39709
0.519766 0.10196 -0.284907 0.422598
1.26021 0.117377 0.278634 -1.1176
0.881305 -0.292844 -0.0663017 0.816741
1.66946 0.0531713 -0.290616 1.63717
0.540772 -0.268962 -0.118435 0.431957
0.872114 0.290629 -0.0246114 -0.809958
21.428 0.244608 -0.155957 21.4256
81.0825 -0.210531 0.196634 -81.0819
1.21491 -0.288049 0.00305116 1.17198
2.46351 -0.128564 0.245286 2.4479
32.5021 -0.128163 0.24477 -32.5006
1.88455 0.100195 0.255751 -1.85919
0.373055 -0.139594 0.233886 0.213311
1.18775 0.262784 -0.0595862 -1.14834
2.51079 -0.26503 -0.0460006 -2.49634
0.27122 0.193222 -0.186249 0.0392057
0.272938 -0.131164 -0.233855 0.0510175
7.90935 -0.264851 -0.0151816 -7.9049
2.85573 0.218042 0.150669 2.8434
22.2865 0.224941 0.138093 22.2845
1.189 0.254845 0.0619825 -1.15128
0.369439 -0.259943 -0.0127864 0.221971
0.360488 0.236204 -0.105169 -0.251194
0.600309 0.114883 -0.231508 0.541828
25.9403 -0.255667 -0.0284983 -25.939
2.42456 -0.174275 0.188868 -2.40686
0.727241 -0.122539 -0.225385 -0.666022
0.543003 0.131341 0.217665 0.479816
434.563 0.119101 -0.224506 434.562
0.454414 -0.220023 -0.127057 -0.376747
153.453 0.0408827 -0.250673 153.453
2.06001 -0.24074 -0.0802972 -2.04431
0.909697 0.0811332 -0.240354 0.87361
125.236 -0.10396 -0.228815 125.235
0.287162 -0.243602 0.0382943 0.147152
9.79825 -0.221907 -0.105869 9.79417
0.605717 0.137175 -0.201457 0.554519
32.548 -0.0560503 -0.234269 32.5471
29.5526 -0.216505 -0.100344 -29.5513
0.507695 0.198089 0.125153 -0.42822
0.338517 0.0122286 0.232458 0.202305
1.43887 -0.173681 0.150093 -1.41357
162.986 -0.145508 0.177216 162.985
1.01426 -0.222978 -0.0433241 -0.978593
17.4266 -0.220634 0.0442842 -17.4246
0.781442 -0.217699 0.0507221 -0.748789
0.321501 -0.122388 0.185686 0.18554
0.741771 -0.0659542 0.209324 -0.694678
18.611 -0.0791633 0.203659 -18.6092
1.56448 0.211716 0.0535458 -1.54287
0.403039 -0.193986 0.0971097 -0.339675
0.25627 0.160423 -0.143036 8.35971e-05
1.09532 -0.212837 0.028933 1.06495
22.6709 0.210486 0.0278827 22.6695
7.31316 -0.17105 0.121535 7.30881
107.574 0.108548 -0.179538 -107.574
77.3653 0.206643 -0.0272963 -77.3649
0.259095 -0.135297 0.156149 0.156341
111.537 -0.202995 -0.0272483 111.537
1.37657 -0.168024 -0.112984 -1.35442
0.260788 -0.161238 0.122147 0.0872508
2.17036 -0.100823 -0.17223 2.15666
1.25433 0.0527845 -0.188415 1.23897
14.4987 0.000322933 0.193321 -14.4967
0.368273 0.0683024 0.180577 -0.280842
2.37897 0.00261224 0.191724 -2.37123
1.17281 0.0832827 -0.167822 1.15775
0.373363 0.0629198 0.176053 -0.323182
0.263948 0.132027 -0.128996 -0.126955
10.3431 -0.105582 -0.150061 -10.3415
3.64285 0.0878597 0.160937 -3.63823
0.704809 0.176656 0.0486434 -0.66611
20.1189 -0.160824 0.0876658 -20.1181
28.0021 0.0134071 -0.181384 -28.0015
121.522 -0.100012 -0.150563 -121.522
12.7486 -0.15492 -0.0927731 12.7465
0.63227 0.0595711 0.170067 0.589758
2.67527 -0.078539 0.161035 -2.66561
0.22664 0.0820736 -0.15846 0.139713
0.346842 -0.025885 -0.175962 0.29777
0.238842 -0.159131 -0.0767493 0.160724
0.176944 -0.17173 0.0414279 -0.0100732
17.8717 -0.0221317 -0.17506 17.8709
0.236524 -0.146924 -0.0974137 0.157694
0.196874 0.153515 0.0851416 -0.0891243
0.410307 0.130825 0.116267 -0.371105
0.682238 0.100786 0.141218 0.65981
13.1775 -0.0213072 -0.169126 13.1764
3.63642 0.133136 -0.104348 3.6298
1.2597 0.132636 0.104914 -1.24047
2.72282 -0.0633216 0.155821 -2.71404
11.57 -0.160204 -0.0504276 11.5679
0.216968 -0.167425 -0.00935773 -0.137682
0.391054 -0.167151 0.0120055 -0.324592
0.813675 -0.116938 0.115653 -0.796879
20.8625 -0.135028 0.0876764 -20.8619
18.4851 0.103177 0.120715 -18.4844
0.923893 -0.128757 0.0897616 0.910463
2.55411 -0.151987 -0.0390043 2.54929
0.310443 0.0208457 -0.155414 -0.228707
0.871233 0.153699 -0.0192956 0.845914
9.0076 0.142663 0.0596884 -9.0052
0.249269 0.141969 0.0603407 -0.195803
4.19177 -0.120207 -0.0965129 4.18893
5.10998 -0.148758 -0.0392515 5.10766
0.502633 0.143612 0.0465744 0.479423
2.55811 0.114712 0.0949261 2.55377
16.0335 0.104915 -0.103908 -16.0322
0.340332 0.1253 0.077633 -0.306755
0.7342 -0.1183 -0.0860278 0.719482
0.144432 0.0851321 -0.116255 -0.00988765
8.53721 0.105443 0.0941559 8.53489
1.17917 -0.130208 0.0541275 1.17071
0.14065 0.0536678 0.129771 0.00784215
0.173122 0.137058 0.0238118 -0.10305
0.280426 -0.0535942 0.127224 -0.244091
0.351217 0.0871732 0.105965 -0.323305
1.78599 0.118742 -0.0664265 -1.77532
0.243455 0.0958797 0.0950617 0.202585
0.993351 0.128301 0.0341199 0.984439
0.185643 -0.055649 -0.116087 -0.133755
1.41695 0.0104034 0.127636 -1.40424
0.12776 0.056939 0.111661 0.0247442
0.451037 0.117549 -0.0382102 -0.43377
0.293492 -0.0524628 -0.111315 0.266448
64.5902 -0.0615762 0.105441 64.5901
4.27446 -0.120477 0.0169679 -4.24412
1.57874 -0.113183 0.0445522 1.56785
0.248732 -0.074734 0.0956942 0.166269
3.44299 0.00321893 -0.120934 -3.43803
0.383248 0.0917824 0.0752451 0.364408
208.368 -0.00892689 0.116205 -208.366
0.114225 -0.0776464 0.0837011 0.00353323
0.2354 -0.107165 -0.0304238 0.153374
0.398023 -0.103301 -0.0390586 -0.382394
1.15786 0.00797883 0.109998 -1.14411
7.09331 -0.107454 0.0215635 -7.09247
149.478 0.0990584 -0.0424642 -149.478
0.187251 -0.105325 0.00768126 -0.15463
1.25581 0.1049 0.00523107 1.25141
0.256856 0.02295 -0.100413 0.235299
1.17809 -0.0568347 -0.0847048 -1.17367
0.461481 0.0602485 0.0802346 -0.428273
1.02634 0.0920975 0.0373951 1.02151
2.09388 -0.0100331 -0.0988088 2.09153
0.216257 0.0812977 -0.0566598 0.132165
0.0988126 -0.0814335 -0.0505473 0.0240312
8.71513 0.0721582 0.0629574 -8.71348
0.713676 0.0514402 0.0800312 -0.693399
0.114616 0.0776574 0.0538372 0.0648666
0.137811 -0.0588252 0.0724808 -0.10138
1.57784 -0.076979 0.0525858 -1.57509
0.094089 -0.0896468 0.0243811 0.0148915
0.546749 0.0903765 0.0207676 -0.520438
3.67432 0.0467226 -0.0798804 3.67316
5.39973 -0.0865569 -0.0317678 5.39894
0.212549 -0.0142142 0.0908315 0.131319
0.746278 -0.0577689 -0.0710164 -0.740642
0.0935658 0.0880136 0.0248919 0.0197118
0.492128 -0.0732969 -0.0532367 -0.483718
0.524076 -0.0836204 -0.0330659 0.497081
0.166165 -0.02388 -0.0859045 0.0134622
3.68896 -0.0545489 -0.0682242 -3.68792
44.5314 -0.0861426 0.0124052 -44.5313
0.102525 -0.0552126 -0.0664567 0.0551939
0.224465 -0.0028864 0.0809821 0.209328
0.128406 -0.0346589 -0.0723647 0.100251
0.711943 0.0183589 -0.0772525 -0.707501
0.465159 -0.0298633 0.0708166 0.43702
2.92957 0.027932 -0.0710244 2.92525
0.12349 0.0665254 -0.0302992 0.09953
4.00217 0.0708441 -0.0142177 -4.00152
0.850914 -0.0679171 -0.0245948 -0.836275
0.0986238 -0.0193527 -0.0680864 0.0686758
0.105195 -0.0292085 0.0641897 0.0780541
0.113613 0.056861 -0.0415172 0.0891684
0.109278 0.0420617 -0.0552748 0.0843638
0.416373 -0.0682011 0.00603295 0.410705
90.9775 -0.0635143 0.0211566 90.9761
0.106003 0.0435902 -0.050142 0.0825978
0.0661473 -0.0374811 -0.0537849 0.00882161
0.0892146 -0.00963066 -0.0639449 -0.0614618
2.24759 0.0290253 -0.0577772 2.24666
7.92334 0.0632791 -0.0111141 -7.92308
0.105184 -0.0630082 -0.000786755 0.0842196
9.47499 -0.0605222 0.0108293 9.47479
20.148 0.0572759 0.0165849 -20.1474
1.92489 0.0279178 0.0525902 -1.92397
1.3538 -0.0583854 -0.0088688 -1.35251
0.240987 -0.0337674 0.0483446 -0.233661
0.076675 -0.0286733 0.0508328 -0.0497285
1.09833 -0.0478128 -0.0334298 -0.977371
0.0641128 0.00847571 0.0560486 -0.0299527
1.57058 -0.039519 0.040272 -1.56335
0.0674804 -0.0555027 -0.00358916 0.0382123
0.102147 -0.0444183 0.0316735 -0.0863588
2.18723 -0.00684662 -0.053035 2.18657
1.04419 -0.0299706 0.0418909 1.04292
0.875795 -0.0455726 0.0207774 0.874362
4.42006 0.0476935 0.00803912 -4.41979
0.0687849 -0.0113686 0.0469005 0.0490149
0.0848289 0.0327015 0.0354546 0.0697819
0.0843871 -0.0118717 0.0465854 0.0693545
0.0673398 0.0418355 -0.0233607 -0.0473151
0.0462601 0.0200607 0.0416577 0.00148309
0.104969 0.037383 0.0249326 0.094865
0.413714 0.010011 -0.0431698 0.411334
0.0559627 -0.0216603 -0.0381085 -0.0347909
2.57965 -0.0419511 -0.012482 2.57928
0.896414 0.0316399 -0.0293359 0.895375
1.06776 0.0389536 -0.0128471 1.06697
1.01238 0.0394311 -0.0110752 1.01155
3.5647 0.0319724 0.024105 -3.56447
0.160938 -0.0387468 -0.00993643 -0.0694351
0.193544 0.00258175 -0.0389258 -0.189572
0.0456321 -0.00152081 0.0387614 0.0240317
0.349063 -0.0252708 -0.0256683 -0.3472
0.0711409 -0.0351465 -0.00446176 0.0616915
9.47625 0.0292608 -0.0186212 -9.47618
0.052842 -0.0311228 -0.00998736 -0.0415198
0.128855 -0.0320694 0.00468996 0.124712
0.0657636 -0.0290094 -0.00879678 0.0583602
0.898049 -0.0146078 -0.0252459 -0.897575
0.0306986 -0.0249577 -0.0114482 -0.0137281
2.14122 0.017904 0.0160477 -2.14109
0.0311438 0.0161017 -0.0176703 0.0199607
23.1201 0.0226012 -0.00758651 -23.1197
0.0405306 -0.00925318 -0.019065 0.034549
0.034568 -0.0203061 -0.0052839 0.0274716
0.266253 0.0204168 -0.00291992 -0.265453
0.366078 0.0114337 0.0157211 -0.365561
0.0483381 0.00934638 0.0119447 -0.0458971
51.4819 -0.0040532 -0.0121196 -51.4817
0.308259 0.000383762 0.00801192 0.274735
0.0318863 -0.00311712 -0.00725841 -0.0308923
0.0112261 0.00534707 0.00382179 -0.00910095
